Stations_ID; Mess_Datum; Qualitaets_Niveau; Struktur_Version; WINDGESCHWINDIGKEIT;WINDRICHTUNG;eor
  4642;2014101209;   7;  61;   4.4; 270;eor
  4642;2014101210;   7;  61;   4.5; 280;eor
  4642;2014101211;   7;  61;   3.3; 270;eor
  4642;2014101212;   7;  61;   2.8; 250;eor
  4642;2014101213;   7;  61;   2.2; 230;eor
  4642;2014101214;   7;  61;   1.9; 220;eor
  4642;2014101215;   7;  61;   1.6; 180;eor
  4642;2014101216;   7;  61;   1.2; 170;eor
  4642;2014101217;   7;  61;   0.9; 100;eor
  4642;2014101218;   7;  61;   0.7; 150;eor
  4642;2014101219;   7;  61;   0.7; 120;eor
  4642;2014101220;   7;  61;   1.2; 120;eor
  4642;2014101221;   7;  61;   1.0; 110;eor
  4642;2014101222;   7;  61;   1.0; 100;eor
  4642;2014101223;   7;  61;   1.8;  80;eor
  4642;2014101300;   7;  61;   2.6;  90;eor
  4642;2014101301;   7;  61;   2.2;  80;eor
  4642;2014101302;   7;  61;   2.7; 100;eor
  4642;2014101303;   7;  61;   2.9; 110;eor
  4642;2014101304;   7;  61;   3.2; 110;eor
  4642;2014101305;   7;  61;   3.8; 110;eor
  4642;2014101306;   7;  61;   3.9; 120;eor
  4642;2014101307;   7;  61;   3.8; 130;eor
  4642;2014101308;   7;  61;   3.3; 130;eor
  4642;2014101309;   7;  61;   3.4; 140;eor
  4642;2014101310;   7;  61;   2.8; 130;eor
  4642;2014101311;   7;  61;   2.3; 130;eor
  4642;2014101312;   7;  61;   2.9; 140;eor
  4642;2014101313;   7;  61;   2.8; 150;eor
  4642;2014101314;   7;  61;   1.7; 160;eor
  4642;2014101315;   7;  61;   2.3; 160;eor
  4642;2014101316;   7;  61;   1.9; 160;eor
  4642;2014101317;   7;  61;   2.4; 170;eor
  4642;2014101318;   7;  61;   2.4; 170;eor
  4642;2014101319;   7;  61;   1.9; 200;eor
  4642;2014101320;   7;  61;   2.4; 220;eor
  4642;2014101321;   7;  61;   1.6; 210;eor
  4642;2014101322;   7;  61;   1.7; 220;eor
  4642;2014101323;   7;  61;   2.4; 240;eor
  4642;2014101400;   7;  61;   2.2; 240;eor
  4642;2014101401;   7;  61;   1.4; 250;eor
  4642;2014101402;   7;  61;   2.5; 240;eor
  4642;2014101403;   7;  61;   1.5; 250;eor
  4642;2014101404;   7;  61;   1.9; 240;eor
  4642;2014101405;   7;  61;   1.6; 260;eor
  4642;2014101406;   7;  61;   2.1; 260;eor
  4642;2014101407;   7;  61;   3.1; 250;eor
  4642;2014101408;   7;  61;   2.8; 250;eor
  4642;2014101409;   7;  61;   3.2; 250;eor
  4642;2014101410;   7;  61;   4.4; 270;eor
  4642;2014101411;   7;  61;   4.2; 280;eor
  4642;2014101412;   7;  61;   3.1; 240;eor
  4642;2014101413;   7;  61;   3.4; 260;eor
  4642;2014101414;   7;  61;   3.9; 240;eor
  4642;2014101415;   7;  61;   3.2; 240;eor
  4642;2014101416;   7;  61;   1.5; 230;eor
  4642;2014101417;   7;  61;   1.1; 190;eor
  4642;2014101418;   7;  61;   1.1; 170;eor
  4642;2014101419;   7;  61;   1.3; 150;eor
  4642;2014101420;   7;  61;   1.1; 130;eor
  4642;2014101421;   7;  61;   1.3; 140;eor
  4642;2014101422;   7;  61;   2.1; 140;eor
  4642;2014101423;   7;  61;   1.9; 160;eor
  4642;2014101500;   7;  61;   1.6; 150;eor
  4642;2014101501;   7;  61;   1.2; 150;eor
  4642;2014101502;   7;  61;   1.0; 180;eor
  4642;2014101503;   7;  61;   0.7; 140;eor
  4642;2014101504;   7;  61;   1.2; 140;eor
  4642;2014101505;   7;  61;   0.8; 150;eor
  4642;2014101506;   7;  61;   0.9; 150;eor
  4642;2014101507;   7;  61;   0.9; 140;eor
  4642;2014101508;   7;  61;   1.4; 230;eor
  4642;2014101509;   7;  61;   2.7; 240;eor
  4642;2014101510;   7;  61;   2.5; 240;eor
  4642;2014101511;   7;  61;   3.3; 240;eor
  4642;2014101512;   7;  61;   3.8; 250;eor
  4642;2014101513;   7;  61;   3.9; 260;eor
  4642;2014101514;   7;  61;   4.1; 250;eor
  4642;2014101515;   7;  61;   3.4; 260;eor
  4642;2014101516;   7;  61;   2.7; 260;eor
  4642;2014101517;   7;  61;   1.7; 230;eor
  4642;2014101518;   7;  61;   2.0; 200;eor
  4642;2014101519;   7;  61;   2.0; 190;eor
  4642;2014101520;   7;  61;   1.8; 180;eor
  4642;2014101521;   7;  61;   2.4; 220;eor
  4642;2014101522;   7;  61;   1.8; 210;eor
  4642;2014101523;   7;  61;   2.0; 220;eor
  4642;2014101600;   7;  61;   1.7; 200;eor
  4642;2014101601;   7;  61;   1.5; 150;eor
  4642;2014101602;   7;  61;   1.7; 180;eor
  4642;2014101603;   7;  61;   2.1; 200;eor
  4642;2014101604;   7;  61;   2.4; 210;eor
  4642;2014101605;   7;  61;   1.6; 200;eor
  4642;2014101606;   7;  61;   1.9; 210;eor
  4642;2014101607;   7;  61;   1.3; 170;eor
  4642;2014101608;   7;  61;   0.6; 150;eor
  4642;2014101609;   7;  61;   0.8;   0;eor
  4642;2014101610;   7;  61;   1.1; 190;eor
  4642;2014101611;   7;  61;   1.6; 170;eor
  4642;2014101612;   7;  61;   2.2; 150;eor
  4642;2014101613;   7;  61;   2.1; 150;eor
  4642;2014101614;   7;  61;   1.9; 150;eor
  4642;2014101615;   7;  61;   2.0; 140;eor
  4642;2014101616;   7;  61;   1.7; 140;eor
  4642;2014101617;   7;  61;   1.9; 150;eor
  4642;2014101618;   7;  61;   2.0; 140;eor
  4642;2014101619;   7;  61;   1.8; 160;eor
  4642;2014101620;   7;  61;   1.7; 160;eor
  4642;2014101621;   7;  61;   2.7; 230;eor
  4642;2014101622;   7;  61;   3.2; 240;eor
  4642;2014101623;   7;  61;   2.6; 240;eor
  4642;2014101700;   7;  61;   2.3; 230;eor
  4642;2014101701;   7;  61;   1.8; 240;eor
  4642;2014101702;   7;  61;   2.4; 240;eor
  4642;2014101703;   7;  61;   2.6; 240;eor
  4642;2014101704;   7;  61;   1.3; 250;eor
  4642;2014101705;   7;  61;   1.0; 230;eor
  4642;2014101706;   7;  61;   2.2; 230;eor
  4642;2014101707;   7;  61;   1.3; 230;eor
  4642;2014101708;   7;  61;   1.4; 210;eor
  4642;2014101709;   7;  61;   2.8; 230;eor
  4642;2014101710;   7;  61;   3.8; 260;eor
  4642;2014101711;   7;  61;   3.9; 260;eor
  4642;2014101712;   7;  61;   4.8; 260;eor
  4642;2014101713;   7;  61;   3.9; 270;eor
  4642;2014101714;   7;  61;   3.6; 270;eor
  4642;2014101715;   7;  61;   3.0; 260;eor
  4642;2014101716;   7;  61;   2.1; 270;eor
  4642;2014101717;   7;  61;   1.2; 240;eor
  4642;2014101718;   7;  61;   3.2; 240;eor
  4642;2014101719;   7;  61;   2.9; 240;eor
  4642;2014101720;   7;  61;   3.0; 240;eor
  4642;2014101721;   7;  61;   3.0; 240;eor
  4642;2014101722;   7;  61;   3.0; 250;eor
  4642;2014101723;   7;  61;   2.3; 250;eor
  4642;2014101800;   7;  61;   0.7; 210;eor
  4642;2014101801;   7;  61;   1.2; 240;eor
  4642;2014101802;   7;  61;   1.0; 240;eor
  4642;2014101803;   7;  61;   0.8; 250;eor
  4642;2014101804;   7;  61;   1.2; 130;eor
  4642;2014101805;   7;  61;   1.1; 140;eor
  4642;2014101806;   7;  61;   1.9; 140;eor
  4642;2014101807;   7;  61;   2.0; 140;eor
  4642;2014101808;   7;  61;   2.2; 140;eor
  4642;2014101809;   7;  61;   2.1; 140;eor
  4642;2014101810;   7;  61;   2.8; 150;eor
  4642;2014101811;   7;  61;   3.3; 160;eor
  4642;2014101812;   7;  61;   3.8; 160;eor
  4642;2014101813;   7;  61;   4.2; 170;eor
  4642;2014101814;   7;  61;   3.5; 170;eor
  4642;2014101815;   7;  61;   3.8; 160;eor
  4642;2014101816;   7;  61;   3.5; 150;eor
  4642;2014101817;   7;  61;   3.9; 150;eor
  4642;2014101818;   7;  61;   2.9; 160;eor
  4642;2014101819;   7;  61;   3.2; 160;eor
  4642;2014101820;   7;  61;   3.4; 160;eor
  4642;2014101821;   7;  61;   2.4; 160;eor
  4642;2014101822;   7;  61;   2.3; 160;eor
  4642;2014101823;   7;  61;   2.8; 160;eor
  4642;2014101900;   7;  61;   2.9; 160;eor
  4642;2014101901;   7;  61;   2.5; 160;eor
  4642;2014101902;   7;  61;   2.5; 160;eor
  4642;2014101903;   7;  61;   2.9; 160;eor
  4642;2014101904;   7;  61;   2.2; 160;eor
  4642;2014101905;   7;  61;   2.1; 160;eor
  4642;2014101906;   7;  61;   2.1; 150;eor
  4642;2014101907;   7;  61;   2.4; 160;eor
  4642;2014101908;   7;  61;   2.0; 160;eor
  4642;2014101909;   7;  61;   2.1; 180;eor
  4642;2014101910;   7;  61;   3.8; 210;eor
  4642;2014101911;   7;  61;   4.5; 210;eor
  4642;2014101912;   7;  61;   4.4; 220;eor
  4642;2014101913;   7;  61;   4.8; 220;eor
  4642;2014101914;   7;  61;   5.6; 240;eor
  4642;2014101915;   7;  61;   4.7; 230;eor
  4642;2014101916;   7;  61;   3.9; 220;eor
  4642;2014101917;   7;  61;   3.8; 210;eor
  4642;2014101918;   7;  61;   5.1; 210;eor
  4642;2014101919;   7;  61;   4.8; 250;eor
  4642;2014101920;   7;  61;   3.4; 250;eor
  4642;2014101921;   7;  61;   1.9; 260;eor
  4642;2014101922;   7;  61;   3.2; 270;eor
  4642;2014101923;   7;  61;   4.0; 270;eor
  4642;2014102000;   7;  61;   3.8; 260;eor
  4642;2014102001;   7;  61;   4.3; 250;eor
  4642;2014102002;   7;  61;   4.5; 250;eor
  4642;2014102003;   7;  61;   4.4; 250;eor
  4642;2014102004;   7;  61;   5.3; 240;eor
  4642;2014102005;   7;  61;   5.7; 240;eor
  4642;2014102006;   7;  61;   6.2; 240;eor
  4642;2014102007;   7;  61;   5.5; 240;eor
  4642;2014102008;   7;  61;   5.6; 250;eor
  4642;2014102009;   7;  61;   6.6; 250;eor
  4642;2014102010;   7;  61;   7.2; 240;eor
  4642;2014102011;   7;  61;   7.5; 250;eor
  4642;2014102012;   7;  61;   7.3; 250;eor
  4642;2014102013;   7;  61;   6.8; 250;eor
  4642;2014102014;   7;  61;   6.8; 250;eor
  4642;2014102015;   7;  61;   6.1; 250;eor
  4642;2014102016;   7;  61;   4.9; 240;eor
  4642;2014102017;   7;  61;   3.8; 250;eor
  4642;2014102018;   7;  61;   2.4; 240;eor
  4642;2014102019;   7;  61;   3.6; 240;eor
  4642;2014102020;   7;  61;   3.5; 240;eor
  4642;2014102021;   7;  61;   3.1; 240;eor
  4642;2014102022;   7;  61;   2.2; 270;eor
  4642;2014102023;   7;  61;   2.5; 270;eor
  4642;2014102100;   7;  61;   1.9; 230;eor
  4642;2014102101;   7;  61;   2.3; 200;eor
  4642;2014102102;   7;  61;   3.0; 220;eor
  4642;2014102103;   7;  61;   3.2; 230;eor
  4642;2014102104;   7;  61;   3.2; 230;eor
  4642;2014102105;   7;  61;   3.2; 220;eor
  4642;2014102106;   7;  61;   2.9; 210;eor
  4642;2014102107;   7;  61;   2.9; 220;eor
  4642;2014102108;   7;  61;   3.7; 210;eor
  4642;2014102109;   7;  61;   3.7; 210;eor
  4642;2014102110;   7;  61;   3.8; 220;eor
  4642;2014102111;   7;  61;   4.6; 210;eor
  4642;2014102112;   7;  61;   4.3; 220;eor
  4642;2014102113;   7;  61;   3.8; 210;eor
  4642;2014102114;   7;  61;   3.2; 200;eor
  4642;2014102115;   7;  61;   3.5; 180;eor
  4642;2014102116;   7;  61;   3.5; 170;eor
  4642;2014102117;   7;  61;   3.5; 170;eor
  4642;2014102118;   7;  61;   3.8; 170;eor
  4642;2014102119;   7;  61;   3.4; 180;eor
  4642;2014102120;   7;  61;   3.2; 210;eor
  4642;2014102121;   7;  61;   4.1; 240;eor
  4642;2014102122;   7;  61;   5.7; 270;eor
  4642;2014102123;   7;  61;   6.6; 260;eor
  4642;2014102200;   7;  61;   6.9; 260;eor
  4642;2014102201;   7;  61;   7.1; 260;eor
  4642;2014102202;   7;  61;   7.3; 260;eor
  4642;2014102203;   7;  61;   6.6; 260;eor
  4642;2014102204;   7;  61;   6.4; 260;eor
  4642;2014102205;   7;  61;   5.0; 250;eor
  4642;2014102206;   7;  61;   5.2; 260;eor
  4642;2014102207;   7;  61;   6.3; 260;eor
  4642;2014102208;   7;  61;   6.8; 260;eor
  4642;2014102209;   7;  61;   6.2; 260;eor
  4642;2014102210;   7;  61;   4.7; 250;eor
  4642;2014102211;   7;  61;   3.6; 280;eor
  4642;2014102212;   7;  61;   3.7; 310;eor
  4642;2014102213;   7;  61;   5.0; 320;eor
  4642;2014102214;   7;  61;   5.6; 320;eor
  4642;2014102215;   7;  61;   6.1; 320;eor
  4642;2014102216;   7;  61;   6.2; 330;eor
  4642;2014102217;   7;  61;   5.8; 320;eor
  4642;2014102218;   7;  61;   4.6; 320;eor
  4642;2014102219;   7;  61;   4.5; 330;eor
  4642;2014102220;   7;  61;   4.3; 320;eor
  4642;2014102221;   7;  61;   4.5; 310;eor
  4642;2014102222;   7;  61;   4.9; 310;eor
  4642;2014102223;   7;  61;   5.0; 310;eor
  4642;2014102300;   7;  61;   5.2; 320;eor
  4642;2014102301;   7;  61;   5.3; 310;eor
  4642;2014102302;   7;  61;   4.9; 310;eor
  4642;2014102303;   7;  61;   4.9; 310;eor
  4642;2014102304;   7;  61;   4.6; 310;eor
  4642;2014102305;   7;  61;   4.8; 310;eor
  4642;2014102306;   7;  61;   4.1; 300;eor
  4642;2014102307;   7;  61;   3.7; 300;eor
  4642;2014102308;   7;  61;   3.7; 300;eor
  4642;2014102309;   7;  61;   3.4; 310;eor
  4642;2014102310;   7;  61;   4.1; 290;eor
  4642;2014102311;   7;  61;   3.6; 320;eor
  4642;2014102312;   7;  61;   3.4; 310;eor
  4642;2014102313;   7;  61;   2.7; 320;eor
  4642;2014102314;   7;  61;   2.3; 300;eor
  4642;2014102315;   7;  61;   1.7; 260;eor
  4642;2014102316;   7;  61;   1.6; 250;eor
  4642;2014102317;   7;  61;   0.9; 180;eor
  4642;2014102318;   7;  61;   1.3; 190;eor
  4642;2014102319;   7;  61;   1.0; 190;eor
  4642;2014102320;   7;  61;   1.0; 190;eor
  4642;2014102321;   7;  61;   1.1; 180;eor
  4642;2014102322;   7;  61;   0.7; 160;eor
  4642;2014102323;   7;  61;   1.5; 160;eor
  4642;2014102400;   7;  61;   1.6; 160;eor
  4642;2014102401;   7;  61;   1.4; 150;eor
  4642;2014102402;   7;  61;   2.0; 150;eor
  4642;2014102403;   7;  61;   2.2; 150;eor
  4642;2014102404;   7;  61;   2.0; 150;eor
  4642;2014102405;   7;  61;   1.9; 170;eor
  4642;2014102406;   7;  61;   2.1; 150;eor
  4642;2014102407;   7;  61;   4.0; 160;eor
  4642;2014102408;   7;  61;   4.0; 150;eor
  4642;2014102409;   7;  61;   3.5; 160;eor
  4642;2014102410;   7;  61;   4.4; 160;eor
  4642;2014102411;   7;  61;   4.7; 160;eor
  4642;2014102412;   7;  61;   5.1; 160;eor
  4642;2014102413;   7;  61;   4.6; 160;eor
  4642;2014102414;   7;  61;   5.1; 160;eor
  4642;2014102415;   7;  61;   4.0; 160;eor
  4642;2014102416;   7;  61;   4.1; 150;eor
  4642;2014102417;   7;  61;   4.3; 140;eor
  4642;2014102418;   7;  61;   5.0; 140;eor
  4642;2014102419;   7;  61;   6.0; 140;eor
  4642;2014102420;   7;  61;   5.4; 140;eor
  4642;2014102421;   7;  61;   5.6; 150;eor
  4642;2014102422;   7;  61;   4.8; 150;eor
  4642;2014102423;   7;  61;   4.1; 150;eor
  4642;2014102500;   7;  61;   4.2; 140;eor
  4642;2014102501;   7;  61;   4.5; 140;eor
  4642;2014102502;   7;  61;   4.2; 140;eor
  4642;2014102503;   7;  61;   5.0; 140;eor
  4642;2014102504;   7;  61;   4.8; 150;eor
  4642;2014102505;   7;  61;   4.2; 150;eor
  4642;2014102506;   7;  61;   3.7; 150;eor
  4642;2014102507;   7;  61;   3.8; 150;eor
  4642;2014102508;   7;  61;   3.3; 150;eor
  4642;2014102509;   7;  61;   3.8; 160;eor
  4642;2014102510;   7;  61;   3.5; 160;eor
  4642;2014102511;   7;  61;   3.2; 160;eor
  4642;2014102512;   7;  61;   2.0; 150;eor
  4642;2014102513;   7;  61;   2.4; 140;eor
  4642;2014102514;   7;  61;   2.3; 190;eor
  4642;2014102515;   7;  61;   1.9; 180;eor
  4642;2014102516;   7;  61;   2.3; 160;eor
  4642;2014102517;   7;  61;   1.9; 160;eor
  4642;2014102518;   7;  61;   2.0; 170;eor
  4642;2014102519;   7;  61;   1.7; 190;eor
  4642;2014102520;   7;  61;   1.8; 200;eor
  4642;2014102521;   7;  61;   1.2; 210;eor
  4642;2014102522;   7;  61;   1.3; 190;eor
  4642;2014102523;   7;  61;   0.9; 160;eor
  4642;2014102600;   7;  61;   1.4; 130;eor
  4642;2014102601;   7;  61;   1.3; 140;eor
  4642;2014102602;   7;  61;   1.4; 160;eor
  4642;2014102603;   7;  61;   1.8; 200;eor
  4642;2014102604;   7;  61;   2.5; 170;eor
  4642;2014102605;   7;  61;   3.2; 220;eor
  4642;2014102606;   7;  61;   2.7; 220;eor
  4642;2014102607;   7;  61;   2.6; 230;eor
  4642;2014102608;   7;  61;   3.1; 240;eor
  4642;2014102609;   7;  61;   3.4; 240;eor
  4642;2014102610;   7;  61;   4.3; 240;eor
  4642;2014102611;   7;  61;   4.0; 240;eor
  4642;2014102612;   7;  61;   3.5; 220;eor
  4642;2014102613;   7;  61;   4.2; 230;eor
  4642;2014102614;   7;  61;   3.2; 230;eor
  4642;2014102615;   7;  61;   2.7; 230;eor
  4642;2014102616;   7;  61;   1.7; 210;eor
  4642;2014102617;   7;  61;   1.9; 220;eor
  4642;2014102618;   7;  61;   2.4; 210;eor
  4642;2014102619;   7;  61;   2.0; 190;eor
  4642;2014102620;   7;  61;   1.9; 170;eor
  4642;2014102621;   7;  61;   2.5; 160;eor
  4642;2014102622;   7;  61;   2.7; 180;eor
  4642;2014102623;   7;  61;   1.9; 190;eor
  4642;2014102700;   7;  61;   1.6; 200;eor
  4642;2014102701;   7;  61;   2.6; 200;eor
  4642;2014102702;   7;  61;   2.4; 190;eor
  4642;2014102703;   7;  61;   3.0; 190;eor
  4642;2014102704;   7;  61;   2.4; 170;eor
  4642;2014102705;   7;  61;   2.8; 180;eor
  4642;2014102706;   7;  61;   2.4; 190;eor
  4642;2014102707;   7;  61;   2.1; 170;eor
  4642;2014102708;   7;  61;   2.0; 170;eor
  4642;2014102709;   7;  61;   3.6; 210;eor
  4642;2014102710;   7;  61;   3.6; 220;eor
  4642;2014102711;   7;  61;   3.5; 210;eor
  4642;2014102712;   7;  61;   3.2; 210;eor
  4642;2014102713;   7;  61;   3.4; 210;eor
  4642;2014102714;   7;  61;   3.0; 210;eor
  4642;2014102715;   7;  61;   1.9; 210;eor
  4642;2014102716;   7;  61;   2.1; 170;eor
  4642;2014102717;   7;  61;   2.3; 170;eor
  4642;2014102718;   7;  61;   2.6; 170;eor
  4642;2014102719;   7;  61;   2.8; 160;eor
  4642;2014102720;   7;  61;   2.8; 170;eor
  4642;2014102721;   7;  61;   2.9; 170;eor
  4642;2014102722;   7;  61;   2.5; 170;eor
  4642;2014102723;   7;  61;   2.5; 160;eor
  4642;2014102800;   7;  61;   2.8; 160;eor
  4642;2014102801;   7;  61;   2.9; 150;eor
  4642;2014102802;   7;  61;   2.9; 150;eor
  4642;2014102803;   7;  61;   2.0; 150;eor
  4642;2014102804;   7;  61;   2.2; 130;eor
  4642;2014102805;   7;  61;   2.9; 130;eor
  4642;2014102806;   7;  61;   3.1; 140;eor
  4642;2014102807;   7;  61;   3.4; 150;eor
  4642;2014102808;   7;  61;   3.4; 150;eor
  4642;2014102809;   7;  61;   3.7; 140;eor
  4642;2014102810;   7;  61;   2.9; 140;eor
  4642;2014102811;   7;  61;   3.4; 150;eor
  4642;2014102812;   7;  61;   3.4; 160;eor
  4642;2014102813;   7;  61;   2.6; 170;eor
  4642;2014102814;   7;  61;   2.6; 180;eor
  4642;2014102815;   7;  61;   2.8; 180;eor
  4642;2014102816;   7;  61;   2.1; 190;eor
  4642;2014102817;   7;  61;   1.0; 180;eor
  4642;2014102818;   7;  61;   0.8; 150;eor
  4642;2014102819;   7;  61;   0.8; 140;eor
  4642;2014102820;   7;  61;   1.4; 150;eor
  4642;2014102821;   7;  61;   1.2; 150;eor
  4642;2014102822;   7;  61;   1.3; 160;eor
  4642;2014102823;   7;  61;   2.3; 160;eor
  4642;2014102900;   7;  61;   2.2; 230;eor
  4642;2014102901;   7;  61;   1.0; 140;eor
  4642;2014102902;   7;  61;   1.0; 180;eor
  4642;2014102903;   7;  61;   1.3; 170;eor
  4642;2014102904;   7;  61;   1.4; 170;eor
  4642;2014102905;   7;  61;   1.4; 170;eor
  4642;2014102906;   7;  61;   1.0; 190;eor
  4642;2014102907;   7;  61;   1.0; 170;eor
  4642;2014102908;   7;  61;   1.0; 240;eor
  4642;2014102909;   7;  61;   1.9; 230;eor
  4642;2014102910;   7;  61;   2.2; 220;eor
  4642;2014102911;   7;  61;   2.5; 210;eor
  4642;2014102912;   7;  61;   2.4; 240;eor
  4642;2014102913;   7;  61;   1.5; 210;eor
  4642;2014102914;   7;  61;   1.6; 210;eor
  4642;2014102915;   7;  61;   1.5; 210;eor
  4642;2014102916;   7;  61;   1.1; 190;eor
  4642;2014102917;   7;  61;   0.9; 170;eor
  4642;2014102918;   7;  61;   0.7; 220;eor
  4642;2014102919;   7;  61;   0.8; 230;eor
  4642;2014102920;   7;  61;   0.7; 290;eor
  4642;2014102921;   7;  61;   1.0; 240;eor
  4642;2014102922;   7;  61;   1.0; 240;eor
  4642;2014102923;   7;  61;   0.9; 260;eor
  4642;2014103000;   7;  61;   1.2; 270;eor
  4642;2014103001;   7;  61;   1.6; 300;eor
  4642;2014103002;   7;  61;   1.4; 340;eor
  4642;2014103003;   7;  61;   0.5; 330;eor
  4642;2014103004;   7;  61;   0.7; 280;eor
  4642;2014103005;   7;  61;   0.8; 320;eor
  4642;2014103006;   7;  61;   0.6; 320;eor
  4642;2014103007;   7;  61;   0.6; 280;eor
  4642;2014103008;   7;  61;   1.3;  20;eor
  4642;2014103009;   7;  61;   1.0;  90;eor
  4642;2014103010;   7;  61;   1.9; 110;eor
  4642;2014103011;   7;  61;   1.6;  90;eor
  4642;2014103012;   7;  61;   1.3; 120;eor
  4642;2014103013;   7;  61;   2.0; 150;eor
  4642;2014103014;   7;  61;   2.1; 160;eor
  4642;2014103015;   7;  61;   1.5; 180;eor
  4642;2014103016;   7;  61;   1.2; 180;eor
  4642;2014103017;   7;  61;   1.2; 160;eor
  4642;2014103018;   7;  61;   1.5; 150;eor
  4642;2014103019;   7;  61;   1.7; 150;eor
  4642;2014103020;   7;  61;   1.9; 150;eor
  4642;2014103021;   7;  61;   2.2; 160;eor
  4642;2014103022;   7;  61;   1.7; 160;eor
  4642;2014103023;   7;  61;   2.1; 140;eor
  4642;2014103100;   7;  61;   2.3; 140;eor
  4642;2014103101;   7;  61;   2.6; 140;eor
  4642;2014103102;   7;  61;   2.4; 140;eor
  4642;2014103103;   7;  61;   2.3; 150;eor
  4642;2014103104;   7;  61;   2.7; 140;eor
  4642;2014103105;   7;  61;   2.8; 150;eor
  4642;2014103106;   7;  61;   2.8; 150;eor
  4642;2014103107;   7;  61;   2.6; 170;eor
  4642;2014103108;   7;  61;   3.0; 160;eor
  4642;2014103109;   7;  61;   2.9; 160;eor
  4642;2014103110;   7;  61;   3.1; 150;eor
  4642;2014103111;   7;  61;   2.8; 160;eor
  4642;2014103112;   7;  61;   3.0; 130;eor
  4642;2014103113;   7;  61;   2.6; 140;eor
  4642;2014103114;   7;  61;   2.4; 130;eor
  4642;2014103115;   7;  61;   2.0; 130;eor
  4642;2014103116;   7;  61;   2.1; 140;eor
  4642;2014103117;   7;  61;   2.0; 150;eor
  4642;2014103118;   7;  61;   1.8; 150;eor
  4642;2014103119;   7;  61;   1.9; 180;eor
  4642;2014103120;   7;  61;   1.2; 150;eor
  4642;2014103121;   7;  61;   0.7; 130;eor
  4642;2014103122;   7;  61;   1.5; 140;eor
  4642;2014103123;   7;  61;   1.3; 150;eor
  4642;2014110100;   3;  61;   0.8; 180;eor
  4642;2014110101;   3;  61;   1.8; 240;eor
  4642;2014110102;   3;  61;   1.9; 240;eor
  4642;2014110103;   3;  61;   0.7; 280;eor
  4642;2014110104;   3;  61;   0.7; 140;eor
  4642;2014110105;   3;  61;   1.0; 140;eor
  4642;2014110106;   3;  61;   2.0; 140;eor
  4642;2014110107;   3;  61;   1.9; 150;eor
  4642;2014110108;   3;  61;   2.3; 150;eor
  4642;2014110109;   3;  61;   1.2; 150;eor
  4642;2014110110;   3;  61;   1.0; 140;eor
  4642;2014110111;   3;  61;   1.4; 210;eor
  4642;2014110112;   3;  61;   1.9; 200;eor
  4642;2014110113;   3;  61;   1.9; 190;eor
  4642;2014110114;   3;  61;   2.6; 150;eor
  4642;2014110115;   3;  61;   2.5; 150;eor
  4642;2014110116;   3;  61;   1.7; 160;eor
  4642;2014110117;   3;  61;   0.7; 150;eor
  4642;2014110118;   3;  61;   2.8; 160;eor
  4642;2014110119;   3;  61;   2.7; 150;eor
  4642;2014110120;   3;  61;   3.1; 160;eor
  4642;2014110121;   3;  61;   3.1; 150;eor
  4642;2014110122;   3;  61;   2.0; 150;eor
  4642;2014110123;   3;  61;   2.1; 150;eor
  4642;2014110200;   3;  61;   1.6; 150;eor
  4642;2014110201;   3;  61;   1.2; 130;eor
  4642;2014110202;   3;  61;   1.7; 140;eor
  4642;2014110203;   3;  61;   1.2; 150;eor
  4642;2014110204;   3;  61;   1.9; 150;eor
  4642;2014110205;   3;  61;   1.8; 140;eor
  4642;2014110206;   3;  61;   1.9; 140;eor
  4642;2014110207;   3;  61;   1.8; 140;eor
  4642;2014110208;   3;  61;   1.0; 130;eor
  4642;2014110209;   3;  61;   1.6; 140;eor
  4642;2014110210;   3;  61;   1.9; 140;eor
  4642;2014110211;   3;  61;   2.4; 200;eor
  4642;2014110212;   3;  61;   3.2; 210;eor
  4642;2014110213;   3;  61;   2.8; 220;eor
  4642;2014110214;   3;  61;   2.5; 220;eor
  4642;2014110215;   3;  61;   1.8; 190;eor
  4642;2014110216;   3;  61;   2.3; 170;eor
  4642;2014110217;   3;  61;   2.8; 160;eor
  4642;2014110218;   3;  61;   2.9; 160;eor
  4642;2014110219;   3;  61;   2.4; 170;eor
  4642;2014110220;   3;  61;   2.7; 180;eor
  4642;2014110221;   3;  61;   3.0; 180;eor
  4642;2014110222;   3;  61;   3.0; 180;eor
  4642;2014110223;   3;  61;   3.1; 190;eor
  4642;2014110300;   3;  61;   3.4; 180;eor
  4642;2014110301;   3;  61;   3.4; 170;eor
  4642;2014110302;   3;  61;   3.4; 160;eor
  4642;2014110303;   3;  61;   3.9; 160;eor
  4642;2014110304;   3;  61;   4.2; 170;eor
  4642;2014110305;   3;  61;   3.8; 180;eor
  4642;2014110306;   3;  61;   3.5; 170;eor
  4642;2014110307;   3;  61;   3.5; 170;eor
  4642;2014110308;   3;  61;   4.0; 190;eor
  4642;2014110309;   3;  61;   3.3; 240;eor
  4642;2014110310;   3;  61;   1.8; 190;eor
  4642;2014110311;   3;  61;   2.6; 180;eor
  4642;2014110312;   3;  61;   3.4; 170;eor
  4642;2014110313;   3;  61;   4.2; 190;eor
  4642;2014110314;   3;  61;   5.2; 190;eor
  4642;2014110315;   3;  61;   4.4; 190;eor
