"TOA5","CR800_40","CR800","1075","CR800.Std.07","CPU:OWL_40.CR8","5565","Control"
"TIMESTAMP","RECORD","Bat12V","CaseT"
"2014-11-12 11:29:00",1150,12.85,10.16
"2014-11-12 11:30:00",1151,12.85,10.16
"2014-11-12 11:31:00",1152,12.83,10.16
"2014-11-12 11:32:00",1153,12.85,10.18
"2014-11-12 11:33:00",1154,12.85,10.18
"2014-11-12 11:34:00",1155,12.85,10.18
"2014-11-12 11:35:00",1156,12.85,10.18
"2014-11-12 11:36:00",1157,12.84,10.18
"2014-11-12 11:37:00",1158,12.85,10.2
"2014-11-12 11:38:00",1159,12.84,10.2
"2014-11-12 11:39:00",1160,12.84,10.2
"2014-11-12 11:40:00",1161,12.84,10.22
"2014-11-12 11:41:00",1162,12.85,10.22
"2014-11-12 11:42:00",1163,12.85,10.22
"2014-11-12 11:43:00",1164,12.84,10.22
"2014-11-12 11:44:00",1165,12.85,10.22
"2014-11-12 11:45:00",1166,12.85,10.22
"2014-11-12 11:46:00",1167,12.85,10.22
"2014-11-12 11:47:00",1168,12.85,10.25
"2014-11-12 11:48:00",1169,12.85,10.25
"2014-11-12 11:49:00",1170,12.85,10.25
"2014-11-12 11:50:00",1171,12.84,10.25
"2014-11-12 11:51:00",1172,12.85,10.25
"2014-11-12 11:52:00",1173,12.84,10.27
"2014-11-12 11:53:00",1174,12.85,10.27
"2014-11-12 11:54:00",1175,12.85,10.27
"2014-11-12 11:55:00",1176,12.85,10.27
"2014-11-12 11:56:00",1177,12.85,10.27
"2014-11-12 11:57:00",1178,12.85,10.29
"2014-11-12 11:58:00",1179,12.85,10.29
"2014-11-12 11:59:00",1180,12.84,10.29
"2014-11-12 12:00:00",1181,12.85,10.29
"2014-11-12 12:01:00",1182,12.85,10.29
"2014-11-12 12:02:00",1183,12.85,10.31
"2014-11-12 12:03:00",1184,12.85,10.31
"2014-11-12 12:04:00",1185,12.85,10.31
"2014-11-12 12:05:00",1186,12.85,10.31
"2014-11-12 12:06:00",1187,12.85,10.31
"2014-11-12 12:07:00",1188,12.85,10.31
"2014-11-12 12:08:00",1189,12.85,10.31
"2014-11-12 12:09:00",1190,12.85,10.31
"2014-11-12 12:10:00",1191,12.85,10.34
"2014-11-12 12:11:00",1192,12.85,10.34
"2014-11-12 12:12:00",1193,12.85,10.34
"2014-11-12 12:13:00",1194,12.85,10.34
"2014-11-12 12:14:00",1195,12.85,10.34
"2014-11-12 12:15:00",1196,12.85,10.36
"2014-11-12 12:16:00",1197,12.83,10.36
"2014-11-12 12:17:00",1198,12.83,10.36
"2014-11-12 12:18:00",1199,12.85,10.36
"2014-11-12 12:19:00",1200,12.85,10.36
"2014-11-12 12:20:00",1201,12.85,10.36
"2014-11-12 12:21:00",1202,12.85,10.36
"2014-11-12 12:22:00",1203,12.85,10.36
"2014-11-12 12:23:00",1204,12.85,10.36
"2014-11-12 12:24:00",1205,12.85,10.36
"2014-11-12 12:25:00",1206,12.85,10.38
"2014-11-12 12:26:00",1207,12.85,10.38
"2014-11-12 12:27:00",1208,12.85,10.38
"2014-11-12 12:28:00",1209,12.85,10.38
"2014-11-12 12:29:00",1210,12.85,10.38
"2014-11-12 12:30:00",1211,12.85,10.38
"2014-11-12 12:31:00",1212,12.85,10.38
"2014-11-12 12:32:00",1213,12.83,10.4
"2014-11-12 12:33:00",1214,12.85,10.4
"2014-11-12 12:34:00",1215,12.85,10.4
"2014-11-12 12:35:00",1216,12.85,10.4
"2014-11-12 12:36:00",1217,12.84,10.4
"2014-11-12 12:37:00",1218,12.84,10.4
"2014-11-12 12:38:00",1219,12.84,10.4
"2014-11-12 12:39:00",1220,12.84,10.4
"2014-11-12 12:40:00",1221,12.84,10.43
"2014-11-12 12:41:00",1222,12.84,10.43
"2014-11-12 12:42:00",1223,12.85,10.43
"2014-11-12 12:43:00",1224,12.85,10.43
"2014-11-12 12:44:00",1225,12.85,10.43
"2014-11-12 12:45:00",1226,12.85,10.43
"2014-11-12 12:46:00",1227,12.85,10.43
"2014-11-12 12:47:00",1228,12.85,10.45
"2014-11-12 12:48:00",1229,12.85,10.45
"2014-11-12 12:49:00",1230,12.83,10.45
"2014-11-12 12:50:00",1231,12.85,10.47
"2014-11-12 12:51:00",1232,12.84,10.47
"2014-11-12 12:52:00",1233,12.85,10.47
"2014-11-12 12:53:00",1234,12.85,10.47
"2014-11-12 12:54:00",1235,12.85,10.49
"2014-11-12 12:55:00",1236,12.85,10.49
"2014-11-12 12:56:00",1237,12.85,10.49
"2014-11-12 12:57:00",1238,12.84,10.49
"2014-11-12 12:58:00",1239,12.85,10.49
"2014-11-12 12:59:00",1240,12.85,10.49
"2014-11-12 13:00:00",1241,12.85,10.52
"2014-11-12 13:01:00",1242,12.85,10.52
"2014-11-12 13:02:00",1243,12.85,10.52
"2014-11-12 13:03:00",1244,12.85,10.54
"2014-11-12 13:04:00",1245,12.85,10.54
"2014-11-12 13:05:00",1246,12.85,10.54
"2014-11-12 13:06:00",1247,12.85,10.54
"2014-11-12 13:07:00",1248,12.85,10.54
"2014-11-12 13:08:00",1249,12.85,10.56
"2014-11-12 13:09:00",1250,12.85,10.56
"2014-11-12 13:10:00",1251,12.85,10.56
"2014-11-12 13:11:00",1252,12.85,10.58
"2014-11-12 13:12:00",1253,12.85,10.58
"2014-11-12 13:13:00",1254,12.85,10.58
"2014-11-12 13:14:00",1255,12.85,10.58
"2014-11-12 13:15:00",1256,12.85,10.58
"2014-11-12 13:16:00",1257,12.85,10.58
"2014-11-12 13:17:00",1258,12.85,10.61
"2014-11-12 13:18:00",1259,12.85,10.61
"2014-11-12 13:19:00",1260,12.84,10.61
"2014-11-12 13:20:00",1261,12.85,10.63
"2014-11-12 13:21:00",1262,12.85,10.63
"2014-11-12 13:22:00",1263,12.85,10.63
"2014-11-12 13:23:00",1264,12.84,10.63
"2014-11-12 13:24:00",1265,12.85,10.63
"2014-11-12 13:25:00",1266,12.85,10.63
"2014-11-12 13:26:00",1267,12.84,10.65
"2014-11-12 13:27:00",1268,12.85,10.65
"2014-11-12 13:28:00",1269,12.85,10.65
"2014-11-12 13:29:00",1270,12.85,10.65
"2014-11-12 13:30:00",1271,12.85,10.65
"2014-11-12 13:31:00",1272,12.85,10.67
"2014-11-12 13:32:00",1273,12.85,10.67
"2014-11-12 13:33:00",1274,12.85,10.67
"2014-11-12 13:34:00",1275,12.85,10.67
"2014-11-12 13:35:00",1276,12.85,10.67
"2014-11-12 13:36:00",1277,12.84,10.67
"2014-11-12 13:37:00",1278,12.84,10.7
"2014-11-12 13:38:00",1279,12.84,10.7
"2014-11-12 13:39:00",1280,12.84,10.7
"2014-11-12 13:40:00",1281,12.84,10.7
"2014-11-12 13:41:00",1282,12.85,10.72
"2014-11-12 13:42:00",1283,12.85,10.72
"2014-11-12 13:43:00",1284,12.84,10.72
"2014-11-12 13:44:00",1285,12.83,10.72
"2014-11-12 13:45:00",1286,12.84,10.72
"2014-11-12 13:46:00",1287,12.85,10.74
"2014-11-12 13:47:00",1288,12.85,10.74
"2014-11-12 13:48:00",1289,12.85,10.74
"2014-11-12 13:49:00",1290,12.85,10.74
"2014-11-12 13:50:00",1291,12.85,10.74
"2014-11-12 13:51:00",1292,12.85,10.74
"2014-11-12 13:52:00",1293,12.85,10.77
"2014-11-12 13:53:00",1294,12.85,10.77
"2014-11-12 13:54:00",1295,12.85,10.77
"2014-11-12 13:55:00",1296,12.85,10.77
"2014-11-12 13:56:00",1297,12.85,10.77
"2014-11-12 13:57:00",1298,12.85,10.77
"2014-11-12 13:58:00",1299,12.85,10.79
"2014-11-12 13:59:00",1300,12.85,10.79
"2014-11-12 14:00:00",1301,12.85,10.81
"2014-11-12 14:01:00",1302,12.85,10.79
"2014-11-12 14:02:00",1303,12.85,10.81
"2014-11-12 14:03:00",1304,12.84,10.81
"2014-11-12 14:04:00",1305,12.85,10.81
"2014-11-12 14:05:00",1306,12.85,10.81
"2014-11-12 14:06:00",1307,12.85,10.81
"2014-11-12 14:07:00",1308,12.85,10.81
"2014-11-12 14:08:00",1309,12.85,10.83
"2014-11-12 14:09:00",1310,12.85,10.83
"2014-11-12 14:10:00",1311,12.85,10.83
"2014-11-12 14:11:00",1312,12.85,10.83
"2014-11-12 14:12:00",1313,12.85,10.86
"2014-11-12 14:13:00",1314,12.85,10.86
"2014-11-12 14:14:00",1315,12.85,10.86
"2014-11-12 14:15:00",1316,12.85,10.86
"2014-11-12 14:16:00",1317,12.85,10.86
"2014-11-12 14:17:00",1318,12.85,10.86
"2014-11-12 14:18:00",1319,12.85,10.86
"2014-11-12 14:19:00",1320,12.85,10.88
"2014-11-12 14:20:00",1321,12.85,10.88
"2014-11-12 14:21:00",1322,12.85,10.88
"2014-11-12 14:22:00",1323,12.85,10.88
"2014-11-12 14:23:00",1324,12.85,10.88
"2014-11-12 14:24:00",1325,12.85,10.88
"2014-11-12 14:25:00",1326,12.85,10.93
"2014-11-12 14:26:00",1327,12.85,10.93
"2014-11-12 14:27:00",1328,12.85,10.93
"2014-11-12 14:28:00",1329,12.85,10.93
"2014-11-12 14:29:00",1330,12.84,10.93
"2014-11-12 14:30:00",1331,12.85,10.93
"2014-11-12 14:31:00",1332,12.84,10.93
"2014-11-12 14:32:00",1333,12.85,10.93
"2014-11-12 14:33:00",1334,12.84,10.93
"2014-11-12 14:34:00",1335,12.85,10.95
"2014-11-12 14:35:00",1336,12.85,10.95
"2014-11-12 14:36:00",1337,12.84,10.95
"2014-11-12 14:37:00",1338,12.84,10.95
"2014-11-12 14:38:00",1339,12.84,10.95
"2014-11-12 14:39:00",1340,12.84,10.95
"2014-11-12 14:40:00",1341,12.84,10.95
"2014-11-12 14:41:00",1342,12.85,10.97
"2014-11-12 14:42:00",1343,12.84,10.97
"2014-11-12 14:43:00",1344,12.85,10.97
"2014-11-12 14:44:00",1345,12.85,10.97
"2014-11-12 14:45:00",1346,12.85,10.97
"2014-11-12 14:46:00",1347,12.85,10.97
"2014-11-12 14:47:00",1348,12.85,10.97
"2014-11-12 14:48:00",1349,12.84,10.97
"2014-11-12 14:49:00",1350,12.85,10.97
"2014-11-12 14:50:00",1351,12.84,10.97
"2014-11-12 14:51:00",1352,12.85,10.97
"2014-11-12 14:52:00",1353,12.85,10.97
"2014-11-12 14:53:00",1354,12.85,10.97
"2014-11-12 14:54:00",1355,12.85,10.97
"2014-11-12 14:55:00",1356,12.85,10.97
"2014-11-12 14:56:00",1357,12.85,10.97
"2014-11-12 14:57:00",1358,12.85,10.97
"2014-11-12 14:58:00",1359,12.85,10.97
"2014-11-12 14:59:00",1360,12.85,10.97
"2014-11-12 15:00:00",1361,12.85,10.97
"2014-11-12 15:01:00",1362,12.85,10.97
"2014-11-12 15:02:00",1363,12.85,10.99
"2014-11-12 15:03:00",1364,12.84,10.99
"2014-11-12 15:04:00",1365,12.85,10.99
"2014-11-12 15:05:00",1366,12.85,10.99
"2014-11-12 15:06:00",1367,12.83,10.99
"2014-11-12 15:07:00",1368,12.85,10.99
"2014-11-12 15:08:00",1369,12.85,10.99
"2014-11-12 15:09:00",1370,12.85,10.99
"2014-11-12 15:10:00",1371,12.85,10.99
"2014-11-12 15:11:00",1372,12.85,10.99
"2014-11-12 15:12:00",1373,12.85,10.99
"2014-11-12 15:13:00",1374,12.85,10.99
"2014-11-12 15:14:00",1375,12.85,10.99
"2014-11-12 15:15:00",1376,12.84,10.99
"2014-11-12 15:16:00",1377,12.85,10.99
"2014-11-12 15:17:00",1378,12.85,10.99
"2014-11-12 15:18:00",1379,12.85,11.02
"2014-11-12 15:19:00",1380,12.85,10.99
"2014-11-12 15:20:00",1381,12.85,10.99
"2014-11-12 15:21:00",1382,12.85,11.02
"2014-11-12 15:22:00",1383,12.85,10.99
"2014-11-12 15:23:00",1384,12.85,10.99
"2014-11-12 15:24:00",1385,12.85,10.99
"2014-11-12 15:25:00",1386,12.85,10.99
"2014-11-12 15:26:00",1387,12.85,10.99
"2014-11-12 15:27:00",1388,12.84,11.02
"2014-11-12 15:28:00",1389,12.85,10.99
"2014-11-12 15:29:00",1390,12.85,10.99
"2014-11-12 15:30:00",1391,12.85,10.99
"2014-11-12 15:31:00",1392,12.85,10.99
"2014-11-12 15:32:00",1393,12.83,10.99
"2014-11-12 15:33:00",1394,12.85,10.99
"2014-11-12 15:34:00",1395,12.84,10.99
"2014-11-12 15:35:00",1396,12.85,10.99
"2014-11-12 15:36:00",1397,12.84,10.99
"2014-11-12 15:37:00",1398,12.84,10.99
"2014-11-12 15:38:00",1399,12.84,10.99
"2014-11-12 15:39:00",1400,12.84,10.99
"2014-11-12 15:40:00",1401,12.84,10.99
"2014-11-12 15:41:00",1402,12.84,10.99
"2014-11-12 15:42:00",1403,12.84,10.99
"2014-11-12 15:43:00",1404,12.84,10.99
"2014-11-12 15:44:00",1405,12.84,10.99
"2014-11-12 15:45:00",1406,12.84,10.99
"2014-11-12 15:46:00",1407,12.84,10.99
"2014-11-12 15:47:00",1408,12.84,10.99
"2014-11-12 15:48:00",1409,12.84,10.99
"2014-11-12 15:49:00",1410,12.84,10.99
"2014-11-12 15:50:00",1411,12.84,10.99
"2014-11-12 15:51:00",1412,12.83,11.04
"2014-11-12 15:52:00",1413,12.83,11.06
"2014-11-12 15:53:00",1414,12.83,11.11
"2014-11-12 15:54:00",1415,12.83,11.15
"2014-11-12 15:55:00",1416,12.84,11.18
"2014-11-12 15:56:00",1417,12.84,11.22
"2014-11-12 15:57:00",1418,12.84,11.22
"2014-11-12 15:58:00",1419,12.84,11.24
"2014-11-12 15:59:00",1420,12.84,11.24
"2014-11-12 16:00:00",1421,12.84,11.24
"2014-11-12 16:01:00",1422,12.82,11.24
"2014-11-12 16:02:00",1423,12.84,11.24
"2014-11-12 16:03:00",1424,12.84,11.24
"2014-11-12 16:04:00",1425,12.84,11.24
"2014-11-12 16:05:00",1426,12.84,11.24
"2014-11-12 16:06:00",1427,12.84,11.24
"2014-11-12 16:07:00",1428,12.83,11.22
"2014-11-12 16:08:00",1429,12.84,11.22
"2014-11-12 16:09:00",1430,12.84,11.22
"2014-11-12 16:10:00",1431,12.84,11.2
"2014-11-12 16:11:00",1432,12.84,11.2
"2014-11-12 16:12:00",1433,12.84,11.2
"2014-11-12 16:13:00",1434,12.84,11.18
"2014-11-12 16:14:00",1435,12.84,11.18
"2014-11-12 16:15:00",1436,12.84,11.18
"2014-11-12 16:16:00",1437,12.84,11.15
"2014-11-12 16:17:00",1438,12.85,11.15
"2014-11-12 16:18:00",1439,12.84,11.15
"2014-11-12 16:19:00",1440,12.84,11.13
"2014-11-12 16:20:00",1441,12.84,11.13
"2014-11-12 16:21:00",1442,12.84,11.13
"2014-11-12 16:22:00",1443,12.84,11.11
"2014-11-12 16:23:00",1444,12.84,11.11
"2014-11-12 16:24:00",1445,12.84,11.11
"2014-11-12 16:25:00",1446,12.84,11.08
"2014-11-12 16:26:00",1447,12.84,11.08
"2014-11-12 16:27:00",1448,12.84,11.08
"2014-11-12 16:28:00",1449,12.84,11.06
"2014-11-12 16:29:00",1450,12.84,11.06
"2014-11-12 16:30:00",1451,12.84,11.06
"2014-11-12 16:31:00",1452,12.84,11.04
"2014-11-12 16:32:00",1453,12.84,11.04
"2014-11-12 16:33:00",1454,12.84,11.04
"2014-11-12 16:34:00",1455,12.84,11.02
"2014-11-12 16:35:00",1456,12.84,11.02
"2014-11-12 16:36:00",1457,12.84,11.02
"2014-11-12 16:37:00",1458,12.84,10.99
"2014-11-12 16:38:00",1459,12.84,10.99
"2014-11-12 16:39:00",1460,12.84,10.99
"2014-11-12 16:40:00",1461,12.84,10.97
"2014-11-12 16:41:00",1462,12.84,10.97
"2014-11-12 16:42:00",1463,12.84,10.97
"2014-11-12 16:43:00",1464,12.84,10.97
"2014-11-12 16:44:00",1465,12.83,10.95
"2014-11-12 16:45:00",1466,12.84,10.95
"2014-11-12 16:46:00",1467,12.84,10.93
"2014-11-12 16:47:00",1468,12.84,10.93
"2014-11-12 16:48:00",1469,12.84,10.93
"2014-11-12 16:49:00",1470,12.84,10.93
"2014-11-12 16:50:00",1471,12.83,10.88
"2014-11-12 16:51:00",1472,12.84,10.88
"2014-11-12 16:52:00",1473,12.84,10.88
"2014-11-12 16:53:00",1474,12.84,10.86
"2014-11-12 16:54:00",1475,12.84,10.86
"2014-11-12 16:55:00",1476,12.84,10.86
"2014-11-12 16:56:00",1477,12.84,10.86
"2014-11-12 16:57:00",1478,12.84,10.83
"2014-11-12 16:58:00",1479,12.84,10.83
"2014-11-12 16:59:00",1480,12.84,10.83
"2014-11-12 17:00:00",1481,12.84,10.81
"2014-11-12 17:01:00",1482,12.84,10.81
"2014-11-12 17:02:00",1483,12.84,10.81
"2014-11-12 17:03:00",1484,12.84,10.81
"2014-11-12 17:04:00",1485,12.84,10.79
"2014-11-12 17:05:00",1486,12.84,10.79
"2014-11-12 17:06:00",1487,12.84,10.79
"2014-11-12 17:07:00",1488,12.84,10.77
"2014-11-12 17:08:00",1489,12.84,10.77
"2014-11-12 17:09:00",1490,12.84,10.77
"2014-11-12 17:10:00",1491,12.84,10.77
"2014-11-12 17:11:00",1492,12.84,10.77
"2014-11-12 17:12:00",1493,12.84,10.74
"2014-11-12 17:13:00",1494,12.84,10.74
"2014-11-12 17:14:00",1495,12.84,10.74
"2014-11-12 17:15:00",1496,12.84,10.74
"2014-11-12 17:16:00",1497,12.82,10.74
"2014-11-12 17:17:00",1498,12.84,10.72
"2014-11-12 17:18:00",1499,12.84,10.72
"2014-11-12 17:19:00",1500,12.84,10.72
"2014-11-12 17:20:00",1501,12.84,10.72
"2014-11-12 17:21:00",1502,12.84,10.72
"2014-11-12 17:22:00",1503,12.84,10.7
"2014-11-12 17:23:00",1504,12.84,10.7
"2014-11-12 17:24:00",1505,12.84,10.7
"2014-11-12 17:25:00",1506,12.84,10.7
"2014-11-12 17:26:00",1507,12.84,10.67
"2014-11-12 17:27:00",1508,12.84,10.67
"2014-11-12 17:28:00",1509,12.84,10.67
"2014-11-12 17:29:00",1510,12.84,10.67
"2014-11-12 17:30:00",1511,12.84,10.67
"2014-11-12 17:31:00",1512,12.84,10.67
"2014-11-12 17:32:00",1513,12.84,10.67
"2014-11-12 17:33:00",1514,12.84,10.65
"2014-11-12 17:34:00",1515,12.84,10.65
"2014-11-12 17:35:00",1516,12.84,10.65
"2014-11-12 17:36:00",1517,12.84,10.65
"2014-11-12 17:37:00",1518,12.84,10.63
"2014-11-12 17:38:00",1519,12.84,10.63
"2014-11-12 17:39:00",1520,12.82,10.63
"2014-11-12 17:40:00",1521,12.84,10.63
"2014-11-12 17:41:00",1522,12.84,10.63
"2014-11-12 17:42:00",1523,12.84,10.63
"2014-11-12 17:43:00",1524,12.84,10.63
"2014-11-12 17:44:00",1525,12.84,10.63
"2014-11-12 17:45:00",1526,12.84,10.63
"2014-11-12 17:46:00",1527,12.84,10.61
"2014-11-12 17:47:00",1528,12.84,10.61
"2014-11-12 17:48:00",1529,12.84,10.61
"2014-11-12 17:49:00",1530,12.84,10.61
"2014-11-12 17:50:00",1531,12.84,10.61
"2014-11-12 17:51:00",1532,12.84,10.61
"2014-11-12 17:52:00",1533,12.84,10.61
"2014-11-12 17:53:00",1534,12.84,10.58
"2014-11-12 17:54:00",1535,12.84,10.58
"2014-11-12 17:55:00",1536,12.84,10.58
"2014-11-12 17:56:00",1537,12.84,10.58
"2014-11-12 17:57:00",1538,12.83,10.58
"2014-11-12 17:58:00",1539,12.84,10.58
"2014-11-12 17:59:00",1540,12.84,10.58
"2014-11-12 18:00:00",1541,12.84,10.58
"2014-11-12 18:01:00",1542,12.84,10.58
"2014-11-12 18:02:00",1543,12.84,10.58
"2014-11-12 18:03:00",1544,12.84,10.56
"2014-11-12 18:04:00",1545,12.84,10.56
"2014-11-12 18:05:00",1546,12.84,10.56
"2014-11-12 18:06:00",1547,12.84,10.56
"2014-11-12 18:07:00",1548,12.84,10.56
"2014-11-12 18:08:00",1549,12.84,10.56
"2014-11-12 18:09:00",1550,12.84,10.56
"2014-11-12 18:10:00",1551,12.84,10.56
"2014-11-12 18:11:00",1552,12.84,10.54
"2014-11-12 18:12:00",1553,12.84,10.56
"2014-11-12 18:13:00",1554,12.84,10.54
"2014-11-12 18:14:00",1555,12.84,10.54
"2014-11-12 18:15:00",1556,12.84,10.54
"2014-11-12 18:16:00",1557,12.84,10.54
"2014-11-12 18:17:00",1558,12.84,10.54
"2014-11-12 18:18:00",1559,12.83,10.54
"2014-11-12 18:19:00",1560,12.84,10.54
"2014-11-12 18:20:00",1561,12.84,10.54
"2014-11-12 18:21:00",1562,12.84,10.54
"2014-11-12 18:22:00",1563,12.84,10.54
"2014-11-12 18:23:00",1564,12.84,10.54
"2014-11-12 18:24:00",1565,12.84,10.54
"2014-11-12 18:25:00",1566,12.84,10.52
"2014-11-12 18:26:00",1567,12.84,10.54
"2014-11-12 18:27:00",1568,12.81,10.52
"2014-11-12 18:28:00",1569,12.84,10.52
"2014-11-12 18:29:00",1570,12.84,10.52
"2014-11-12 18:30:00",1571,12.84,10.52
"2014-11-12 18:31:00",1572,12.84,10.52
"2014-11-12 18:32:00",1573,12.84,10.52
"2014-11-12 18:33:00",1574,12.84,10.52
"2014-11-12 18:34:00",1575,12.84,10.52
"2014-11-12 18:35:00",1576,12.84,10.52
"2014-11-12 18:36:00",1577,12.83,10.52
"2014-11-12 18:37:00",1578,12.83,10.52
"2014-11-12 18:38:00",1579,12.83,10.49
"2014-11-12 18:39:00",1580,12.83,10.49
"2014-11-12 18:40:00",1581,12.83,10.49
"2014-11-12 18:41:00",1582,12.83,10.49
"2014-11-12 18:42:00",1583,12.84,10.49
"2014-11-12 18:43:00",1584,12.84,10.49
"2014-11-12 18:44:00",1585,12.84,10.49
"2014-11-12 18:45:00",1586,12.84,10.49
"2014-11-12 18:46:00",1587,12.84,10.49
"2014-11-12 18:47:00",1588,12.84,10.49
"2014-11-12 18:48:00",1589,12.84,10.49
"2014-11-12 18:49:00",1590,12.84,10.49
"2014-11-12 18:50:00",1591,12.84,10.49
"2014-11-12 18:51:00",1592,12.83,10.49
"2014-11-12 18:52:00",1593,12.84,10.49
"2014-11-12 18:53:00",1594,12.84,10.49
"2014-11-12 18:54:00",1595,12.84,10.49
"2014-11-12 18:55:00",1596,12.84,10.49
"2014-11-12 18:56:00",1597,12.83,10.49
"2014-11-12 18:57:00",1598,12.84,10.47
"2014-11-12 18:58:00",1599,12.83,10.47
"2014-11-12 18:59:00",1600,12.84,10.47
"2014-11-12 19:00:00",1601,12.84,10.47
"2014-11-12 19:01:00",1602,12.84,10.47
"2014-11-12 19:02:00",1603,12.83,10.47
"2014-11-12 19:03:00",1604,12.84,10.47
"2014-11-12 19:04:00",1605,12.84,10.47
"2014-11-12 19:05:00",1606,12.83,10.47
"2014-11-12 19:06:00",1607,12.84,10.47
"2014-11-12 19:07:00",1608,12.84,10.47
"2014-11-12 19:08:00",1609,12.84,10.47
"2014-11-12 19:09:00",1610,12.83,10.47
"2014-11-12 19:10:00",1611,12.84,10.47
"2014-11-12 19:11:00",1612,12.84,10.47
"2014-11-12 19:12:00",1613,12.84,10.45
"2014-11-12 19:13:00",1614,12.83,10.45
"2014-11-12 19:14:00",1615,12.83,10.45
"2014-11-12 19:15:00",1616,12.83,10.45
"2014-11-12 19:16:00",1617,12.83,10.45
"2014-11-12 19:17:00",1618,12.83,10.45
"2014-11-12 19:18:00",1619,12.83,10.45
"2014-11-12 19:19:00",1620,12.83,10.45
"2014-11-12 19:20:00",1621,12.83,10.45
"2014-11-12 19:21:00",1622,12.83,10.45
"2014-11-12 19:22:00",1623,12.83,10.43
"2014-11-12 19:23:00",1624,12.83,10.43
"2014-11-12 19:24:00",1625,12.83,10.43
"2014-11-12 19:25:00",1626,12.83,10.43
"2014-11-12 19:26:00",1627,12.83,10.43
"2014-11-12 19:27:00",1628,12.83,10.43
"2014-11-12 19:28:00",1629,12.83,10.43
"2014-11-12 19:29:00",1630,12.83,10.43
"2014-11-12 19:30:00",1631,12.83,10.43
"2014-11-12 19:31:00",1632,12.83,10.43
"2014-11-12 19:32:00",1633,12.83,10.43
"2014-11-12 19:33:00",1634,12.81,10.43
"2014-11-12 19:34:00",1635,12.82,10.43
"2014-11-12 19:35:00",1636,12.83,10.43
"2014-11-12 19:36:00",1637,12.83,10.43
"2014-11-12 19:37:00",1638,12.83,10.43
"2014-11-12 19:38:00",1639,12.83,10.43
"2014-11-12 19:39:00",1640,12.83,10.43
"2014-11-12 19:40:00",1641,12.83,10.43
"2014-11-12 19:41:00",1642,12.83,10.43
"2014-11-12 19:42:00",1643,12.83,10.43
"2014-11-12 19:43:00",1644,12.83,10.43
"2014-11-12 19:44:00",1645,12.83,10.43
"2014-11-12 19:45:00",1646,12.83,10.43
"2014-11-12 19:46:00",1647,12.83,10.43
"2014-11-12 19:47:00",1648,12.83,10.43
"2014-11-12 19:48:00",1649,12.83,10.43
"2014-11-12 19:49:00",1650,12.83,10.43
"2014-11-12 19:50:00",1651,12.83,10.4
"2014-11-12 19:51:00",1652,12.83,10.4
"2014-11-12 19:52:00",1653,12.83,10.4
"2014-11-12 19:53:00",1654,12.83,10.4
"2014-11-12 19:54:00",1655,12.83,10.4
"2014-11-12 19:55:00",1656,12.83,10.4
"2014-11-12 19:56:00",1657,12.83,10.4
"2014-11-12 19:57:00",1658,12.81,10.4
"2014-11-12 19:58:00",1659,12.83,10.4
"2014-11-12 19:59:00",1660,12.83,10.4
"2014-11-12 20:00:00",1661,12.83,10.4
"2014-11-12 20:01:00",1662,12.83,10.4
"2014-11-12 20:02:00",1663,12.83,10.4
"2014-11-12 20:03:00",1664,12.83,10.4
"2014-11-12 20:04:00",1665,12.83,10.4
"2014-11-12 20:05:00",1666,12.83,10.4
"2014-11-12 20:06:00",1667,12.83,10.4
"2014-11-12 20:07:00",1668,12.83,10.4
"2014-11-12 20:08:00",1669,12.83,10.4
"2014-11-12 20:09:00",1670,12.83,10.4
"2014-11-12 20:10:00",1671,12.83,10.4
"2014-11-12 20:11:00",1672,12.83,10.4
"2014-11-12 20:12:00",1673,12.83,10.4
"2014-11-12 20:13:00",1674,12.83,10.4
"2014-11-12 20:14:00",1675,12.83,10.4
"2014-11-12 20:15:00",1676,12.83,10.4
"2014-11-12 20:16:00",1677,12.83,10.4
"2014-11-12 20:17:00",1678,12.83,10.4
"2014-11-12 20:18:00",1679,12.83,10.4
"2014-11-12 20:19:00",1680,12.83,10.4
"2014-11-12 20:20:00",1681,12.83,10.4
"2014-11-12 20:21:00",1682,12.83,10.4
"2014-11-12 20:22:00",1683,12.83,10.38
"2014-11-12 20:23:00",1684,12.83,10.38
"2014-11-12 20:24:00",1685,12.83,10.38
"2014-11-12 20:25:00",1686,12.83,10.38
"2014-11-12 20:26:00",1687,12.83,10.38
"2014-11-12 20:27:00",1688,12.83,10.38
"2014-11-12 20:28:00",1689,12.83,10.38
"2014-11-12 20:29:00",1690,12.83,10.38
"2014-11-12 20:30:00",1691,12.83,10.38
"2014-11-12 20:31:00",1692,12.83,10.38
"2014-11-12 20:32:00",1693,12.83,10.38
"2014-11-12 20:33:00",1694,12.83,10.38
"2014-11-12 20:34:00",1695,12.83,10.38
"2014-11-12 20:35:00",1696,12.83,10.38
"2014-11-12 20:36:00",1697,12.83,10.38
"2014-11-12 20:37:00",1698,12.83,10.38
"2014-11-12 20:38:00",1699,12.83,10.38
"2014-11-12 20:39:00",1700,12.83,10.38
"2014-11-12 20:40:00",1701,12.83,10.38
"2014-11-12 20:41:00",1702,12.83,10.38
"2014-11-12 20:42:00",1703,12.83,10.38
"2014-11-12 20:43:00",1704,12.83,10.38
"2014-11-12 20:44:00",1705,12.83,10.38
